LICENCE_NO,AREA_CODE,AREA_NAME,AREA_DESCRIPTION
11204122,AP_11204122_5506,MA46,"MX2C3VH, MX2C3VI, MX2C3VJ, MX2C3VK, MX2C3VL, MX2C6BA, MX2C6BB, MX2C6BC, MX2C6BD, MX2C6BE, MX2C6BH, MX2C6CA"
11204122,AP_11204122_5492,MA32,"JX2L1NF, JX2L1NH, JX2L1NI, JX2L1NK, JX2L1NL, JX2L1OG, JX2L1OJ, JX2L1SA, JX2L1SB, JX2L1SC, JX2L1SE, JX2L1SF"
11204122,AP_11204122_5490,MA30,"JX3K1VF, JX3K1VH, JX3K1VI, JX3K1VK, JX3K1VL, JX3K1WD, JX3K1WE, JX3K1WG, JX3K1WH, JX3K1WJ, JX3K1WK, JX3K4BB, JX3K4BC, JX3K4BE, JX3K4BF, JX3K4CA"
11204122,AP_11204122_5945,MA485,"MS4I2JE, MS4I2JF, MS4I2JH, MS4I2JI, MS4I2JJ, MS4I2JK, MS4I2JL, MS4I2OA, MS4I2OB, MS4I2OC, MS4I2OE, MS4I3FD, MS4I3FG, MS4I3FJ"
11204122,AP_11204122_5936,MA476,"MS6P5SA, MS6P5SB, MS6P5SC, MS6P5SD, MS6P5SE, MS6P5SF, MS6P5SG, MS6P5SH, MS6P5SI, MS6P5SJ, MS6P5SK, MS6P5XA, MS6P5XB"
11204122,AP_11204122_5926,MA466,"NT2K2EK, NT2K2EL, NT2K2JA, NT2K2JB, NT2K2JC, NT2K2JD, NT2K2JE, NT2K2JF, NT2K2JG, NT2K2JH, NT2K2JI, NT2K2JJ, NT2K2JK, NT2K2OB"
11204122,AP_11204122_5923,MA463,"NT2K7TI, NT2K7TK, NT2K7TL, NT2K7YB, NT2K7YC, NT2K7YE, NT2K7YF, NT2K7YI, NT2K8PG, NT2K8PJ, NT2K8UA, NT2K8UD"
11204122,AP_11204122_5786,MA326,"MV3E1PL, MV3E1QA, MV3E1QB, MV3E1QC, MV3E1QD, MV3E1QE, MV3E1QF, MV3E1QG, MV3E1QH, MV3E1QI, MV3E1QJ, MV3E1QK, MV3E1UC, MV3E1VA, MV3E1VB"
11204122,AP_11204122_5785,MA325,"NV1E3YC, NV1E3YF, NV1E3YI, NV1E3YK, NV1E3YL, NV1E6EC, NV1F1UA, NV1F1UB, NV1F1UD, NV1F1UE, NV1F1UG, NV1F1UH, NV1F1UJ, NV1F4AA"
11204122,AP_11204122_5916,MA456,"MT4C5YK, MT4C5YL, MT4C6UJ, MT4C8EB, MT4C8EC, MT4C8EE, MT4C8EF, MT4C8EH, MT4C8EI, MT4C8EK, MT4C8EL, MT4C9AA, MT4C9AD"
11204122,AP_11204122_5901,MA441,"NT4M9MB, NT4M9MC, NT4M9MD, NT4M9ME, NT4M9MF, NT4M9MG, NT4M9MH, NT4M9MI, NT4M9MJ, NT4M9MK, NT4M9ML, NT4M9NG, NT4M9RB"
11204122,AP_11204122_5768,MA308,"MV1K8OL"
11204122,AP_11204122_5760,MA300,"MV1M5PJ, MV1M5PK, MV1M5PL, MV1M5UA, MV1M5UB, MV1M5UC, MV1M5UD, MV1M5UE, MV1M5UF, MV1M5UG, MV1M5UH, MV1M5UJ, MV1M5UK, MV1M4YI"
11204122,AP_11204122_5756,MA296,"NV2N7HK, NV2N7HL, NV2N7MA, NV2N7MB, NV2N7MC, NV2N7MD, NV2N7ME, NV2N7MF, NV2N7MG, NV2N7MH, NV2N7MI, NV2N7MK, NV2N7NA"
11204122,AP_11204122_5753,MA293,"MV4A3RB, MV4A3RC, MV4A3RD, MV4A3RE, MV4A3RF, MV4A3RG, MV4A3RH, MV4A3RI, MV4A3RJ, MV4A3RK, MV4A3RL, MV4A3SD, MV4A3SG, MV4A3WB"
11204122,AP_11204122_5740,MA280,"MV5G3JG, MV5G3JH, MV5G3JI, MV5G3JJ, MV5G3JK, MV5G3JL, MV5G3OA, MV5G3OB, MV5G3OC, MV5G3OD, MV5G3OE, MV5G3OG, MV5G3OH"
11204122,AP_11204122_5736,MA276,"MV5G4GL"
11204122,AP_11204122_5735,MA275,"NV5G4PD, NV5G4PG, NV5F6OI, NV5F6OL, NV5F6TB, NV5F6TC, NV5F6TE, NV5F6TF, NV5F6TH, NV5F6TI, NV5G4KG, NV5G4KJ, NV5G4PA, NV5G4PB"
11204122,AP_11204122_5708,MA248,"MV7C9BK, MV7C9BL, MV7C9CJ, MV7C9GA, MV7C9GB, MV7C9GC, MV7C9GD, MV7C9GE, MV7C9GF, MV7C9GG, MV7C9GH, MV7C9GI, MV7C9GK, MV7C9GL, MV7C9HA, MV7C9HD"
11204122,AP_11204122_5701,MA241,"MV8F4UL, MV8F4VJ, MV8F4VK, MV8F7AC, MV8F7AF, MV8F7AH, MV8F7AI, MV8F7BA, MV8F7BB, MV8F7BD, MV8F7BE, MV8F7BG"
11204122,AP_11204122_5700,MA240,"MV7G8EB, MV7G8EC, MV7G8EE, MV7G8EF, MV7G8EH, MV7G8EI, MV7G8EK, MV7G8EL, MV7G8JB, MV7G8JC, MV7G9AA, MV7G9AD, MV7G9AG"
11204122,AP_11204122_5690,MA230,"MV7K8RF, MV7K8RH, MV7K8RI, MV7K8RL, MV7K8SD, MV7K8SE, MV7K8SG, MV7K8SH, MV7K8SJ, MV7K8SK, MV7K8WB, MV7K8WC, MV7K8WE, MV7K8WF, MV7K8XA, MV7K8XD"
11204122,AP_11204122_5686,MA226,"KV7M1RL, KV7M1SD, KV7M1SE, KV7M1SF, KV7M1SG, KV7M1SH, KV7M1SI, KV7M1SJ, KV7M1SK, KV7M1SL, KV7M1WC, KV7M1XA, KV7M1XB, KV7M1XD"
11204122,AP_11204122_5684,MA224,"LV7O2RJ, LV7O2VC, LV7O2VI, LV7O2VL, LV7O2WA, LV7O2WB, LV7O2WC, LV7O2WD, LV7O2WE, LV7O2WF, LV7O2WG, LV7O2WH, LV7O2WJ, LV7O5CA"
11204122,AP_11204122_5681,MA221,"LV7O9RK"
11204122,AP_11204122_5862,MA402,"NU6B1YI, NU6B1YL, NU6B2UB, NU6B2UD, NU6B2UE, NU6B2UG, NU6B2UH, NU6B2UI, NU6B2UJ, NU6B2UK, NU6B4EC, NU6B5AA, NU6B5AB, NU6B5AD"
11204122,AP_11204122_5860,MA400,"MU5D9EF, MU5D9EI, MU5D9EL, MU5D9JC, MU6A7AA, MU6A7AB, MU6A7AD, MU6A7AE, MU6A7AG, MU6A7AH, MU6A7AJ, MU6A7AK, MU6A7FA"
11204122,AP_11204122_5821,MA361,"NU8E1AF, NU8E1AH, NU8E1AI, NU8E1AK, NU8E1AL, NU8E1BA, NU8E1BD, NU8E1BG, NU8E1BJ"
11204122,AP_11204122_5464,MA4,"KX5J6UL, KX5J6VG, KX5J6VJ, KX5J6VK, KX5J9AB, KX5J9AC, KX5J9AE, KX5J9AF, KX5J9AI, KX5J9BA, KX5J9BB, KX5J9BD"
11204122,AP_11204122_5877,MA417,"MU3K3YC, MU3K3YF, MU3K3YI, MU3K3YL, MU3L1UA, MU3L1UB, MU3L1UD, MU3L1UE, MU3L1UG, MU3L1UH, MU3L1UJ, MU3L4AA"
11204122,AP_11204122_5876,MA416,"MU3J5BK, MU3J5BL, MU3J5GA, MU3J5GB, MU3J5GC, MU3J5GD, MU3J5GE, MU3J5GF, MU3J5GG, MU3J5GH, MU3J5GI, MU3J5GJ, MU3J5GK"
11204122,AP_11204122_5870,MA410,"NU2P4CK, NU2P4CL, NU2P4DG, NU2P4DJ, NU2P4HB, NU2P4HC, NU2P4HE, NU2P4HF, NU2P4HH, NU2P4HI, NU2P4HL, NU2P4IA, NU2P4IB, NU2P4ID, NU2P4IG"
11204122,AP_11204122_5480,MA20,"KX5C2HI, KX5C2HK, KX5C2HL, KX5C2IG, KX5C2IH, KX5C2IJ, KX5C2IK, KX5C2MB, KX5C2MC, KX5C2ME, KX5C2MF, KX5C2MI, KX5C2NA, KX5C2NB, KX5C2ND"
11204122,AP_11204122_5478,MA18,"KX5A9CH, KX5A9CI, KX5A9CK, KX5A9CL, KX5A9DG, KX5A9DJ, KX5A9HA, KX5A9HB, KX5A9HC, KX5A9HD, KX5A9HE, KX5A9HF, KX5A9HH"
11204122,AP_11204122_5466,MA6,"LX4K5FA, LX4K5FB, LX4K5FC, LX4K5FD, LX4K5FE, LX4K5FF, LX4K5FG, LX4K5FH, LX4K5FI, LX4K5FJ, LX4K5FK, LX4K5KA, LX4K5KB"
11204122,AP_11204122_5807,MA347,"MU9L8QC, MU9L8QF, MU9L8QI, MU9L8QL, MU9L8RA, MU9L8RB, MU9L8RD, MU9L8RE, MU9L8RG, MU9L8RH, MU9L8RJ, MU9L8RK, MU9L8WA"
11204122,AP_11204122_5806,MA346,"MU8L8SF, MU8L8SI, MU8L8SL, MU8L8TD, MU8L8TE, MU8L8TG, MU8L8TH, MU8L8TJ, MU8L8TK, MU8L8XC, MU8L8XF, MU8L8YA, MU8L8YD"
11204122,AP_11204122_5803,MA343,"NU7N3KI, NU7N3KL, NU7N3LD, NU7N3LE, NU7N3LG, NU7N3LH, NU7N3LJ, NU7N3LK, NU7N3LL, NU7N3PC, NU7N3PF, NU7N3QA, NU7N3QB, NU7N3QD, NU7N3QE, NU7N3QG"
11204122,AP_11204122_5800,MA340,"MU9P8AG, MU9P8AH, MU9P8AI, MU9P8AJ, MU9P8AK, MU9P8AL, MU9P8FA, MU9P8FB, MU9P8FC, MU9P8FD, MU9P8FE"
11204122,AP_11204122_5794,MA334,"MV3C3RC, MV3C3RE, MV3C3RF, MV3C3RH, MV3C3RI, MV3C3RK, MV3C3RL, MV3C3SA, MV3C3SD, MV3C3SE, MV3C3SG"
11204122,AP_11204122_5773,MA313,"MV2J2MK, MV2J2ML, MV2J2NJ, MV2J2RA, MV2J2RB, MV2J2RC, MV2J2RD, MV2J2RE, MV2J2RF, MV2J2RG, MV2J2RH, MV2J2RI, MV2J2RK, MV2J2RL, MV2J2SA, MV2J2SD"
11204122,AP_11204122_5929,MA469,"NS7P9WE, NS7P9WF, NS7P9WG, NS7P9WH, NS7P9WI, NS7P9WJ, NS7P9WK, NS7P9WL, NT1D3CA, NT1D3CB, NT1D3CC, NT1D3CE"
11204122,AP_11204122_5907,MA447,"MT6K5YC, MT6K5YF, MT6K5YI, MT6K5YK, MT6K5YL, MT6K6UA, MT6K6UB, MT6K6UD, MT6K6UE, MT6K6UG, MT6K6UH, MT6K6UJ, MT6K8EB, MT6K8EC, MT6K9AA"
11204122,AP_11204122_5657,MA197,"KW1E9LB, KW1E9LC, KW1E9LD, KW1E9LE, KW1E9LF, KW1E9LG, KW1E9LH, KW1E9LI, KW1E9LJ, KW1E9LK, KW1E9LL, KW1E9MA, KW1E9MD, KW1E9MG, KW1E9QA, KW1E9QB"
11204122,AP_11204122_5656,MA196,"JW2G7NF, JW2G7NI, JW2G7NL, JW2G7OA, JW2G7OB, JW2G7OC, JW2G7OD, JW2G7OE, JW2G7OF, JW2G7OG, JW2G7OH, JW2G7OI, JW2G7OJ, JW2G7SC"
11204122,AP_11204122_5644,MA184,"MW1J4QJ, MW1J4QK, MW1J4QL, MW1J4UC, MW1J4UF, MW1J4UI, MW1J4VA, MW1J4VB, MW1J4VC, MW1J4VD, MW1J4VE, MW1J4VG, MW1J4VH, MW1J4VJ"
11204122,AP_11204122_5902,MA442,"MT6P8EI, MT6P8EL, MT6P8JC, MT6P8JF, MT6P9AG, MT6P9AH, MT6P9AJ, MT6P9AK, MT6P9FA, MT6P9FB, MT6P9FD, MT6P9FG"
11204122,AP_11204122_5897,MA437,"NT7D6EE, NT7D6EF, NT7D6EH, NT7D6EI, NT7D6EK, NT7D6EL, NT7D6JB, NT7D6JC, NT7D6JE, NT7D6JF, NT8A4AD, NT8A4AG, NT8A4AJ"
11204122,AP_11204122_5896,MA436,"MT9D6EI, MT9D6EL, MT9D6JC, MT9D6JF, NT7A4AD, NT7A4AE, NT7A4AG, NT7A4AH, NT7A4AJ, NT7A4AK, NT7A4FA, NT7A4FB, NT7A4FD"
11204122,AP_11204122_5636,MA176,"LW3P2BG, LW3P2BH, LW3P2BI, LW3P2BJ, LW3P2BK, LW3P2BL, LW3P2GA, LW3P2GB, LW3P2GC, LW3P2GD, LW3P2GE, LW3P2GG, LW3P2GH"
11204122,AP_11204122_5631,MA171,"MW2P7KF, MW2P7KI, MW2P7KL, MW2P7LD, MW2P7LE, MW2P7LG, MW2P7LH, MW2P7LJ, MW2P7LK, MW2P7PB, MW2P7PC, MW2P7PF, MW2P7QA, MW2P7QD"
11204122,AP_11204122_5629,MA169,"LW3M9MJ, LW3M9MK, LW3M9ML, LW3M9QI, LW3M9RA, LW3M9RB, LW3M9RC, LW3M9RD, LW3M9RE, LW3M9RF, LW3M9RG, LW3M9RH, LW3M9RJ"
11204122,AP_11204122_5867,MA407,"NU2O4SA, NU2O4SB, NU2O4SC, NU2O4SD, NU2O4SE, NU2O4SF, NU2O4SG, NU2O4SH, NU2O4SI, NU2O4SJ, NU2O4SK, NU2O4XB"
11204122,AP_11204122_5854,MA394,"MU6H9KK, MU6H9KL, MU6H9LJ, MU6H9PA, MU6H9PB, MU6H9PC, MU6H9PD, MU6H9PE, MU6H9PF, MU6H9PG, MU6H9PH, MU6H9PI, MU6H9PK, MU6H9QA"
11204122,AP_11204122_5853,MA393,"MU6E8RF, MU6E8RI, MU6E8RL, MU6E8SA, MU6E8SB, MU6E8SD, MU6E8SE, MU6E8SG, MU6E8SH, MU6E8SJ, MU6E8SK, MU6E8WC, MU6E8XA, MU6E8XD"
11204122,AP_11204122_5612,MA152,"MW4E3SA, MW4E3SB"
11204122,AP_11204122_5595,MA135,"LW4K3TB, LW4K3TC, LW4K3TE, LW4K3TF, LW4K3TH, LW4K3TI, LW4K3TJ, LW4K3TK, LW4K3TL, LW4K3YB, LW4K3YC, LW4L1PA, LW4L1PD, LW4L1PG"
11204122,AP_11204122_5585,MA125,"LW4I7HH, LW4I7HI, LW4I7HK, LW4I7HL, LW4I7IG, LW4I7IJ, LW4I7MB, LW4I7MC, LW4I7MD, LW4I7ME, LW4I7MF, LW4I7MG, LW4I7MH, LW4I7MI, LW4I7NA"
11204122,AP_11204122_5716,MA256,"LV9D3JL, LV9D3OC, LV9D3OF, LV9D3OH, LV9D3OI, LV9D3OL, MV7A1FJ, MV7A1FK, MV7A1KA, MV7A1KB, MV7A1KD, MV7A1KE, MV7A1KG, MV7A1KJ"
11204122,AP_11204122_5707,MA247,"MV7B7MI, MV7B7ML, MV7B7NG, MV7B7NH, MV7B7NJ, MV7B7NK, MV7B7RC, MV7B7RF, MV7B7RI, MV7B7SA, MV7B7SB, MV7B7SD, MV7B7SG"
11204122,AP_11204122_5705,MA245,"LV9E2FH, LV9E2FI, LV9E2FJ, LV9E2FK, LV9E2FL, LV9E2GG, LV9E2GJ, LV9E2KA, LV9E2KB, LV9E2KC, LV9E2KD, LV9E2KE, LV9E2KF, LV9E2KH"
11204122,AP_11204122_5752,MA292,"MV5C3RG, MV5C3RH, MV5C3RJ, MV5C3RK, MV5C3RL, MV5C3VC, MV5C3VF, MV5C3VI, MV5C3WA, MV5C3WB, MV5C3WC, MV5C3WD, MV5C3WE, MV5C3WG, MV5C3WH, MV5C3WJ"
11204122,AP_11204122_5739,MA279,"MV6G1XK, MV6G1XL, MV6G1YJ, MV6G4DB, MV6G4DC, MV6G4DE, MV6G4DF, MV6G4DH, MV6G4DI, MV6G4DK, MV6G4DL, MV6G4EA, MV6G4ED"
11204122,AP_11204122_5737,MA277,"MV4E5EF, MV4E5EI, MV4E5EL, MV4E5JC, MV4E5JF, MV4E6AD, MV4E6AE, MV4E6AG, MV4E6AH, MV4E6AJ, MV4E6AK, MV4E6FA"
11204122,AP_11204122_5726,MA266,"MV5K2HI, MV5K2HL, MV5K2ID, MV5K2IE, MV5K2IG, MV5K2IH, MV5K2IJ, MV5K2IK, MV5K2MC, MV5K2NA, MV5K2NB, MV5K2ND"
11204122,AP_11204122_5722,MA262,"MV4O2DC, MV4O2DE, MV4O2DF, MV4O2DI, MV4O2DL, MV4O2EA, MV4O2EB, MV4O2ED, MV4O2EE, MV4O2EG, MV4O2EJ, MV4O2IC"
11204122,AP_11204122_5709,MA249,"MV8A6QI, MV8A6RD, MV8A6RE, MV8A6RF, MV8A6RG, MV8A6RH, MV8A6RI, MV8A6RJ, MV8A6RK, MV8A6RL, MV8A6VC, MV8A6VF, MV8A6WA, MV8A6WB, MV8A6WD, MV8A6WE"
11204122,AP_11204122_5772,MA312,"LV2K3NJ, LV2K3NK, LV2K3NL, LV2K3RI, LV2K3SA, LV2K3SB, LV2K3SC, LV2K3SD, LV2K3SE, LV2K3SF, LV2K3SG, LV2K3SH, LV2K3SJ"
11204122,AP_11204122_5704,MA244,"LV9G1XF, LV9G1XI, LV9G1XL, LV9G1YA, LV9G1YB, LV9G1YD, LV9G1YE, LV9G1YF, LV9G1YG, LV9G1YH, LV9G1YJ, LV9G4EA"
11204122,AP_11204122_5689,MA229,"MV7L8UF, MV7L8UH, MV7L8UI, MV7L8UK, MV7L8UL, MV7L8VD, MV7L8VG, MV7L8VJ, MV7P2AB, MV7P2AE, MV7P2AF, MV7P2BA, MV7P2AC"
11204122,AP_11204122_5677,MA217,"MW1A3LJ, MW1A3LK, MW1A3LL, MW1A3PF, MW1A3PI, MW1A3QA, MW1A3QB, MW1A3QC, MW1A3QD, MW1A3QE, MW1A3QF, MW1A3QG, MW1A3QH, MW1A3QJ"
11204122,AP_11204122_5942,MA482,"MS6K5SK, MS6K5SL, MS6K5TJ, MS6K5XB, MS6K5XC, MS6K5XE, MS6K5XF, MS6K5XG, MS6K5XH, MS6K5XI, MS6K5XJ, MS6K5XK, MS6K5XL, MS6K5YA, MS6K5YD"
11204122,AP_11204122_5669,MA209,"MW1B7OC, MW1B8FD, MW1B8FE, MW1B8FF, MW1B8FG, MW1B8FH, MW1B8FI, MW1B8FJ, MW1B8FK, MW1B8FL, MW1B8KA, MW1B8KB, MW1B8KD"
11204122,AP_11204122_5665,MA205,"LW3H3WJ, LW3H3WK, LW3H3WL, LW3H6BI, LW3H6CA, LW3H6CB, LW3H6CC, LW3H6CD, LW3H6CE, LW3H6CF, LW3H6CG, LW3H6CH, LW3H6CJ"
11204122,AP_11204122_5664,MA204,"LW2E6AC, LW2E6AE, LW2E6AF, LW2E6AH, LW2E6AI, LW2E6AK, LW2E6AL, LW2E6BA, LW2E6BB, LW2E6BD, LW2E6BE, LW2E6BG, LW2E6FC"
11204122,AP_11204122_5931,MA471,"MS9E8RB, MS9E8RC, MS9E8RD, MS9E8RE, MS9E8RF, MS9E8RG, MS9E8RH, MS9E8RI, MS9E8RJ, MS9E8RK, MS9E8SA, MS9E8SD, MS9E8SG, MS9E8WB"
11204122,AP_11204122_5512,MA52,"LW7O9RE, LW7O9RF, LW7O9RG, LW7O9RH, LW7O9RI, LW7O9RJ, LW7O9RK, LW7O9RL, LW7O9SD, LW7O9SG, LW7O9SJ, LW7O9WA, LW7O9WB, LW7O9WC, LW7O9WE, LW7O9WF"
11204122,AP_11204122_5502,MA42,"KX3C4UA"
11204122,AP_11204122_5489,MA29,"JX2J5AE, JX2J5AF, JX2J5AH, JX2J5AI, JX2J5AJ, JX2J5AK, JX2J5AL, JX2J5BD, JX2J5BG, JX2J5BJ, JX2J5FA, JX2J5FB, JX2J5FC, JX2J5FE"
11204122,AP_11204122_5487,MA27,"LX1L8FB, LX1L8FC, LX1L8FE, LX1L8FF, LX1L8FH, LX1L8FI, LX1L8FJ, LX1L8FK, LX1L8FL, LX1L8GA, LX1L8GD, LX1L8GG, LX1L8KB"
11204122,AP_11204122_5485,MA25,"LX2N4AF, LX2N4AI, LX2N4AL, LX2N4BG"
11204122,AP_11204122_5479,MA19,"JX6C5MH, JX6C5MI, JX6C5MK, JX6C5ML, JX6C5NG, JX6C5NJ, JX6C5RB, JX6C5RC, JX6C5RD, JX6C5RE, JX6C5RF, JX6C5RH, JX6C5RI, JX6C5SA"
11204122,AP_11204122_5472,MA12,"LX6E1LI, LX6E1LK, LX6E1LL, LX6E1MG, LX6E1MH, LX6E1MJ, LX6E1MK, LX6E1QB, LX6E1QC, LX6E1QE, LX6E1QF, LX6E1QI, LX6E1RA, LX6E1RB, LX6E1RD, LX6E1RG"
11204122,AP_11204122_5471,MA11,"KX4E1SI, KX4E1SK, KX4E1SL, KX4E1TG, KX4E1TH, KX4E1TJ, KX4E1TK, KX4E1XB, KX4E1XC, KX4E1XE, KX4E1XF, KX4E1XI, KX4E1YA"
11204122,AP_11204122_5468,MA8,"LX5L2GI, LX5L2GL, LX5L2HD, LX5L2HE, LX5L2HG, LX5L2HH, LX5L2HJ, LX5L2HK, LX5L2LC, LX5L2LF, LX5L2MA, LX5L2MB, LX5L2MD"
11204122,AP_11204122_5828,MA368,"MU8D4HL, MU8D4MC, MU8D4ME, MU8D4MF, MU8D4MH, MU8D4MI, MU8D4MK, MU8D4ML, MU8D4NA, MU8D4ND, MU8D4NE, MU8D4NG, MU8D4RC"
11204122,AP_11204122_5820,MA360,"NU7F3AF, NU7F3AI, NU7F3AL, NU7F3BD, NU7F3BE, NU7F3BG, NU7F3BH, NU7F3BJ, NU7F3BK, NU7F3FC, NU7F3GA, NU7F3GD"
11204122,AP_11204122_5816,MA356,"NU7H7II, NU7H7IL, NU7H7JE, NU7H7JG, NU7H7JH, NU7H7JJ, NU7H7JK, NU7H7NC, NU7H7OA, NU7H7OD"
11204122,AP_11204122_5463,MA3,"LX4L7JJ"
11204122,AP_11204122_5804,MA344,"MU7K7WD, MU7K7WG, MU7K7WH, MU7K7WI, MU7K7WJ, MU7K7WK, MU7K7WL, MU7O1BF, MU7O1CA, MU7O1CB, MU7O1CD, MU7O1CE, MU7O1CG"
11204122,AP_11204122_5789,MA329,"NV2D9IC, NV2D9ID, NV2D9IE, NV2D9IF, NV2D9IG, NV2D9IH, NV2D9II, NV2D9IJ, NV2D9IK, NV2D9IL, NV2D9NA, NV2D9NB, NV2D9NE"
11204122,AP_11204122_5559,MA99,"LW8C6AK, LW8C6AL, LW8C6FA, LW8C6FB, LW8C6FC, LW8C6FD, LW8C6FE, LW8C6FF, LW8C6FG, LW8C6FH, LW8C6FK, LW8C6GA, LW8C6GD"
11204122,AP_11204122_5553,MA93,"MW7D8HE, MW7D8HF, MW7D8HH, MW7D8HI, MW7D8HK, MW7D8HL, MW7D8ID, MW7D8IG, MW7D8IH, MW7D8IJ"
11204122,AP_11204122_5544,MA84,"MW8H5RL, MW8H5SA, MW8H5SB, MW8H5SC, MW8H5SD, MW8H5SE, MW8H5SF, MW8H5SG, MW8H5SH, MW8H5SI, MW8H5SJ, MW8H5SK, MW8H5XA, MW8H5XB"
11204122,AP_11204122_5573,MA113,"MW4P9BI, MW4P9BL, MW4P9CG, MW4P9CH, MW4P9CJ, MW4P9CK, MW4P9GC, MW4P9GF, MW4P9HA, MW4P9HB, MW4P9HD, MW4P9HG"
11204122,AP_11204122_5571,MA111,"LW6P8FI, LW6P8FK, LW6P8FL, LW6P8GG, LW6P8GJ, LW6P8KB, LW6P8KC, LW6P8KE, LW6P8KF, LW6P8KI, LW6P8LA, LW6P8LD"
11204122,AP_11204122_5562,MA102,"KW8B3XE, KW8B3XF, KW8B3XH, KW8B3XI, KW8B3XK, KW8B3XL, KW8B3YD, KW8B3YG, KW8B3YJ, KW8B6DA, KW8B6DB, KW8B6DC, KW8B6DE, KW8B6DF"
11204122,AP_11204122_5543,MA83,"MW7F5YB, MW7F5YC, MW7F5YE, MW7F5YF, MW7F5YH, MW7F5YI, MW7F5YJ, MW7F5YK, MW7F5YL, MW7F6UA, MW7F6UD, MW7F6UG, MW7F8EB, MW7F8EC"
11204122,AP_11204122_5539,MA79,"LW8F9FF, LW8F9FH, LW8F9FI, LW8F9FK, LW8F9FL, LW8F9GD, LW8F9GG, LW8F9GJ, LW8F9KB, LW8F9KC, LW8F9KE, LW8F9KF, LW8F9LA"
11204122,AP_11204122_5532,MA72,"LW7L3SE"
11204122,AP_11204122_5528,MA68,"KW8J4KA, KW8J4KB"
11204122,AP_11204122_5524,MA64,"KW9K9PE, KW9K9PF, KW9K9PH, KW9K9PI, KW9K9PK, KW9K9PL, KW9K9QA, KW9K9QD, KW9K9QE, KW9K9QG, KW9K9UB, KW9K9UC, KW9K9PC"
11204122,AP_11204122_5523,MA63,"LW8J7SL, LW8J7TJ, LW8J7TK, LW8J7XC, LW8J7XF, LW8J7XH, LW8J7XI, LW8J7XL, LW8J7YA, LW8J7YB, LW8J7YD, LW8J7YE, LW8J7YG"
11204122,AP_11204122_5521,MA61,"JW7P2UL, JW7P2VG, JW7P2VH, JW7P2VI, JW7P2VJ, JW7P2VK, JW7P5AC, JW7P5AE, JW7P5AF, JW7P5AI, JW7P5BA, JW7P5BB, JW7P5BD, JW7P5BG"
11204122,AP_11204122_5769,MA309,"NV2K6LI, NV2K6LL, NV2K6MG, NV2K6MH, NV2K6MJ, NV2K6MK, NV2K6QC, NV2K6QF, NV2K6QI, NV2K6RA, NV2K6RB, NV2K6RD, NV2K6RG, NV2K6RJ"
11204122,AP_11204122_5766,MA306,"NV2J7XJ, NV2N1CB, NV2N1CC, NV2N1CE, NV2N1CF, NV2N1CH, NV2N1CI, NV2N1CK, NV2N1CL, NV2N1DA, NV2N1DD, NV2N1DG, NV2N1HC"
11204122,AP_11204122_5763,MA303,"NV2M1TI, NV2M1TJ, NV2M1TK, NV2M1TL, NV2M1YA, NV2M1YB, NV2M1YC, NV2M1YD, NV2M1YE, NV2M1YF, NV2M1YG, NV2M1YH, NV2M1YK"
11204122,AP_11204122_5748,MA288,"NV5A6WI, NV5A6WK, NV5A6WL, NV5A6XG, NV5A6XH, NV5A6XJ, NV5A6XK, NV5A9CC, NV5A9CE, NV5A9CF, NV5A9CI, NV5A9DA, NV5A9DD"
11204122,AP_11204122_5738,MA278,"MV4G5AE, MV4G5AF, MV4G5AH, MV4G5AI, MV4G5AK, MV4G5AL, MV4G5BD, MV4G5BG, MV4G5FA, MV4G5FB, MV4G5FC, MV4G5FE"
11204122,AP_11204122_5734,MA274,"MV6F6RC, MV6F6RE, MV6F6RF, MV6F6RH, MV6F6RI, MV6F6RK, MV6F6RL, MV6F6SA, MV6F6SD, MV6F6SG, MV6F6SJ"
11204122,AP_11204122_5732,MA272,"NV4E9BI, NV4E9BJ, NV4E9BK, NV4E9BL, NV4E9GA, NV4E9GB, NV4E9GC, NV4E9GD, NV4E9GE, NV4E9GG, NV4E9GH, NV4E9GJ"
11204122,AP_11204122_5727,MA267,"LV6L2DI, LV6L2DK, LV6L2DL, LV6L2EG, LV6L2EJ, LV6L2EK, LV6L2IB, LV6L2IC, LV6L2IE, LV6L2IF, LV6L2II, LV6L2JA"
11204122,AP_11204122_5718,MA258,"MV5P6HI, MV5P6HL, MV5P6ID, MV5P6IE, MV5P6IF, MV5P6IG, MV5P6IH, MV5P6II, MV5P6IJ, MV5P6IK, MV5P6MC, MV5P6NA, MV5P6NB, MV5P6ND"
11204122,AP_11204122_5908,MA448,"MT5L4RF, MT5L4RH, MT5L4RI, MT5L4RK, MT5L4RL, MT5L4SD, MT5L4SG, MT5L4SJ, MT5L4WB, MT5L4WC, MT5L4WF"
11204122,AP_11204122_5903,MA443,"MT6P4CD, MT6P4CE, MT6P4CF, MT6P4CG, MT6P4CH, MT6P4CI, MT6P4CJ, MT6P4CK, MT6P4CL, MT6P4GC, MT6P4GF, MT6P4HA, MT6P4HB, MT6P4HD, MT6P4HE"
11204122,AP_11204122_5899,MA439,"NT7B3PF, NT7B3PH, NT7B3PI, NT7B3PL, NT7B3QD, NT7B3QG, NT7B3QJ, NT7B3QK, NT7B3UB, NT7B3UC, NT7B3UE, NT7B3UF, NT7B3VA"
